protein,drug,value
TXNIP,5288373,0
TXNIP,5288374,0
TXNIP,5288382,0
TXNIP,5288385,0
TXNIP,5288394,6.6
TXNIP,5288395,0
TXNIP,5288428,0
TXNIP,5288437,0
TXNIP,5288442,0
TXNIP,5288464,0
TXNIP,5288476,0
TXNIP,5288483,0
TXNIP,5288499,0
TXNIP,5288504,0
TXNIP,5288509,5.4
TXNIP,5288514,5.8
TXNIP,5288527,6.5
TXNIP,5288535,0
TXNIP,5288544,0
TXNIP,5288545,0
TXNIP,5288557,0
TXNIP,5288561,0
TXNIP,5288564,0
TXNIP,5288573,5.5
TXNIP,5288577,0
TXNIP,5288579,0
TXNIP,5288581,6.1
TXNIP,5288588,6.3
TXNIP,5288593,6.6
TXNIP,5288598,5.6
TXNIP,5288600,5.1
TXNIP,5288602,5.6
TXNIP,5288604,5.2
TXNIP,5288605,0
TXNIP,5288606,5
TXNIP,5288607,7.2
TXNIP,5288615,5
TXNIP,5288616,6.3
TXNIP,5288620,0
TXNIP,5288631,0
TXNIP,5288636,0
TXNIP,5288641,6
TXNIP,5288643,5
TXNIP,5288651,0
TXNIP,5288660,0
TXNIP,5288670,5.9
TXNIP,5288674,0
TXNIP,5288675,0
TXNIP,5288679,6.5
TXNIP,5288685,6.2
TXNIP,5288702,0
TXNIP,5288708,6.4
TXNIP,5288709,6.6
TXNIP,5288710,7
TXNIP,5288711,6.9
TXNIP,5288712,6.9
TXNIP,5288719,0
TXNIP,5288720,6.7
TXNIP,5288721,0
TXNIP,5288724,0
TXNIP,5288783,6.9
TXNIP,5288784,5.7
TXNIP,5288792,6.3
TXNIP,5288795,5
TXNIP,5288799,0
TXNIP,5288801,5.7
TXNIP,5288807,0
TXNIP,5288814,0
TXNIP,5288817,0
TXNIP,5288821,5.8
TXNIP,5288826,5.8
TXNIP,5288834,0
TXNIP,5288837,0
TXNIP,5288850,6.4
TXNIP,5288855,0
TXNIP,5288859,0
TXNIP,5288867,5.4
TXNIP,5288878,5.7
TXNIP,5288882,0
TXNIP,5288910,0
TXNIP,5288980,0
TXNIP,5288981,6.2
TXNIP,5288988,5.8
TXNIP,5288989,0
TXNIP,5288990,0
TXNIP,5288991,0
TXNIP,5288994,0
TXNIP,5288998,5
TXNIP,5289024,0
TXNIP,5289026,6.7
TXNIP,5289037,0
TXNIP,5289045,5.1
TXNIP,5289053,5.6
TXNIP,5289054,6.7
TXNIP,5289072,0
TXNIP,5289076,0
TXNIP,5289078,0
TXNIP,5289081,6.2
TXNIP,5289084,0
TXNIP,5289085,5.4
TXNIP,5289086,0
TXNIP,5289089,0
TXNIP,5289090,6.4
TXNIP,5289091,5.7
TXNIP,5289104,0
TXNIP,5289105,0
TXNIP,5289106,0
TXNIP,5289108,0
TXNIP,5289109,7.1
TXNIP,5289110,7
TXNIP,5289111,6.3
TXNIP,5289140,5.1
TXNIP,5289149,0
TXNIP,5289158,0
TXNIP,5289159,5.8
TXNIP,5289162,6.7
TXNIP,5289179,6.7
TXNIP,5289193,0
TXNIP,5289197,0
TXNIP,5289205,0
TXNIP,5289210,0
TXNIP,5289215,5.6
TXNIP,5289221,0
TXNIP,5289227,5.8
TXNIP,5289228,5.7
TXNIP,5289232,5.3
TXNIP,5289243,5
TXNIP,5289247,6.2
TXNIP,5289258,5.2
TXNIP,5289266,5.3
TXNIP,5289278,6.2
TXNIP,5289288,5.7
TXNIP,5289289,5.2
TXNIP,5289290,0
TXNIP,5289293,0
TXNIP,5289294,5.1
TXNIP,5289295,5.4
TXNIP,5289296,5.4
TXNIP,5289299,0
TXNIP,5289306,0
TXNIP,5289310,5.6
TXNIP,5289313,0
TXNIP,5289314,5.6
TXNIP,5289320,5.3
TXNIP,5289321,6.3
TXNIP,5289324,6.1
TXNIP,5289326,5.2
TXNIP,5289329,0
TXNIP,5289330,5.6
TXNIP,5289331,0
TXNIP,5289332,5
TXNIP,5289343,0
TXNIP,5289348,0
TXNIP,5289354,0
TXNIP,5289359,6.4
TXNIP,5289373,5.6
TXNIP,5289374,0
TXNIP,5289376,0
TXNIP,5289382,0
TXNIP,5289386,0
TXNIP,5289389,6.2
TXNIP,5289411,5.4
TXNIP,5289415,0
TXNIP,5289417,5.6
TXNIP,5289418,5.5
TXNIP,5289419,5.7
TXNIP,5289424,5.5
TXNIP,5289428,0
TXNIP,5289437,0
TXNIP,5289443,0
TXNIP,5289457,0
TXNIP,5289459,5.4
TXNIP,5289460,5.6
TXNIP,5289464,5.5
TXNIP,5289465,6.1
TXNIP,5289469,5.1
TXNIP,5289470,6.1
TXNIP,5289474,0
TXNIP,5289484,6.2
TXNIP,5289501,6.9
TXNIP,5289509,0
TXNIP,5289510,0
TXNIP,5289514,6.9
TXNIP,5289518,0
TXNIP,5289529,5.9
TXNIP,5289531,5.8
TXNIP,5289534,0
TXNIP,5289547,6.5
TXNIP,5289553,0
TXNIP,5289554,0
TXNIP,5289564,6.1
TXNIP,5289566,6.3
TXNIP,5289570,0
TXNIP,5289579,0
TXNIP,5289587,5.5
TXNIP,5289588,0
TXNIP,5289593,0
TXNIP,5289613,5.7
TXNIP,5305969,0
TXNIP,5310967,0
TXNIP,5310985,5.8
TXNIP,5310993,0
TXNIP,5311000,5
TXNIP,5311017,5.3
TXNIP,5311027,5.1
TXNIP,5311037,5.7
TXNIP,5311051,5.3
TXNIP,5311052,5.5
TXNIP,5311053,5.8
TXNIP,5311066,6.1
TXNIP,5311067,5.8
TXNIP,5311068,5.6
TXNIP,5311070,7.2
TXNIP,5311071,6.6
TXNIP,5311100,6
TXNIP,5311101,5.7
TXNIP,5311110,0
TXNIP,5311167,5.3
TXNIP,5311181,5.6
TXNIP,5311217,0
TXNIP,5311221,5.1
TXNIP,5311236,5
TXNIP,5311271,6.2
TXNIP,5311304,5.4
TXNIP,5311356,6.5
TXNIP,5311399,6
TXNIP,5311412,6
TXNIP,5311447,5.2
TXNIP,5311454,6
TXNIP,5311501,7.2
TXNIP,5311505,0
TXNIP,5311507,6.7
TXNIP,5312125,6.1
TXNIP,5312137,6.4
TXNIP,5312153,5.6
TXNIP,5312804,0
TXNIP,5312830,0
TXNIP,5315659,5.9
TXNIP,5315892,0
TXNIP,5318517,5.6
TXNIP,5318980,5.5
TXNIP,5318997,5.1
TXNIP,5321765,6
TXNIP,5323714,0
TXNIP,5324346,5.3
TXNIP,5326566,6.3
TXNIP,5326608,6.4
TXNIP,5326637,5.7
TXNIP,5326713,6.3
TXNIP,5326866,6.4
TXNIP,5326868,7.3
TXNIP,5326869,6.8
TXNIP,5326870,7
TXNIP,5326871,6.8
TXNIP,5326884,5.7
TXNIP,5326885,6.9
TXNIP,5326886,6.7
TXNIP,5326887,6.3
TXNIP,5326914,6.8
TXNIP,5326924,6.5
TXNIP,5326925,6.7
TXNIP,5326926,6.3
TXNIP,5326927,6.2
TXNIP,5326928,6.4
TXNIP,5326929,6.3
TXNIP,5326930,6.5
TXNIP,5326956,7.1
TXNIP,5326960,0
TXNIP,5326966,6.3
TXNIP,5326967,6.1
TXNIP,5326971,0
TXNIP,5326972,0
TXNIP,5326976,5.2
TXNIP,5326977,0
TXNIP,5326978,5.4
TXNIP,5326979,6.7
TXNIP,5327010,0
TXNIP,5327012,0
TXNIP,5327013,5
TXNIP,5327014,0
TXNIP,5327045,0
TXNIP,5327066,6.8
TXNIP,5327067,6.5
TXNIP,5327073,5
TXNIP,5327076,5.6
TXNIP,5327077,0
TXNIP,5327096,5.6
TXNIP,5327097,5.4
TXNIP,5327109,5.8
TXNIP,5327110,6.9
TXNIP,5327130,6.7
TXNIP,5327131,6.6
TXNIP,5327150,5.5
TXNIP,5327152,5.4
TXNIP,5327153,5.9
TXNIP,5327154,5.4
TXNIP,5327155,5
TXNIP,5327159,5.8
TXNIP,5327160,5.7
TXNIP,5327686,6
TXNIP,5328120,5.4
TXNIP,5328940,6.1
TXNIP,5328969,5.9
TXNIP,5329098,6.4
TXNIP,5329099,6
TXNIP,5329102,6.4
TXNIP,5329103,5.8
TXNIP,5330197,6.3
TXNIP,5330286,6.7
TXNIP,5330608,6.7
TXNIP,5330812,6.2
TXNIP,5337997,6.3
TXNIP,5351154,0
TXNIP,5351344,5.3
TXNIP,5351387,5
TXNIP,5352062,5.4
TXNIP,5353370,0
TXNIP,5353853,5.8
TXNIP,5355130,5.5
TXNIP,5359271,5.8
TXNIP,5359272,5.7
TXNIP,5359371,5.1
TXNIP,5359405,7.1
TXNIP,5359421,5.3
TXNIP,5359929,5.3
TXNIP,5360410,5.1
TXNIP,5360515,5.2
TXNIP,5360621,6
TXNIP,5360696,5.6
TXNIP,5360697,5.4
TXNIP,5360807,5.4
TXNIP,5361871,5.3
TXNIP,5362065,0
TXNIP,5362116,5.3
TXNIP,5362119,0
TXNIP,5362124,5.1
TXNIP,5362129,5.1
TXNIP,5362259,5.8
TXNIP,5362391,5.2
TXNIP,5362422,0
TXNIP,5362440,6.5
TXNIP,5362456,5.4
TXNIP,5362460,7.1
TXNIP,5362507,7.4
TXNIP,5364783,0
TXNIP,5365247,5.7
TXNIP,5369209,0
TXNIP,5373773,5.2
TXNIP,5376308,0
TXNIP,5388906,6.6
TXNIP,5388928,5.5
TXNIP,5388929,6.3
TXNIP,5388962,5.3
TXNIP,5413034,5.7
TXNIP,5447130,0
TXNIP,5459319,5.6
TXNIP,5459348,5.4
TXNIP,5459358,5.2
TXNIP,5459370,6.5
TXNIP,5459372,0
TXNIP,5459373,6.4
TXNIP,5459374,6.4
TXNIP,5459784,0
TXNIP,5459816,0
TXNIP,5459861,0
TXNIP,5459918,0
TXNIP,5459952,0
TXNIP,5460316,6.4
TXNIP,5460407,0
TXNIP,5460481,0
TXNIP,5460580,0
TXNIP,5462328,6.1
TXNIP,5462442,5.5
TXNIP,5462501,5.2
TXNIP,5463858,0
TXNIP,5463874,5.4
TXNIP,5463984,5
TXNIP,5464096,5.2
TXNIP,5464097,5.3
TXNIP,5468522,6.2
TXNIP,5469318,6.1
TXNIP,5472495,7.4
TXNIP,5478838,6.1
TXNIP,5478865,0
TXNIP,5479529,5.1
TXNIP,5479530,5.3
TXNIP,5479537,5.6
TXNIP,5479539,6.6
TXNIP,5484006,5.1
TXNIP,5484727,5.5
TXNIP,5486971,0
TXNIP,5487888,0
TXNIP,5488186,6.7
TXNIP,5488191,0
TXNIP,5488192,6
TXNIP,5488645,0
TXNIP,5489013,5.9
TXNIP,5489638,6.3
TXNIP,5492457,5.6
TXNIP,5493470,5.9
TXNIP,5494385,6.6
TXNIP,5494411,0
TXNIP,5494414,5.7
TXNIP,5494415,0
TXNIP,5494422,6
TXNIP,5494425,7.1
TXNIP,5494436,5
TXNIP,5494439,6
TXNIP,5494440,5.3
TXNIP,5496597,0
TXNIP,5496599,6.7
TXNIP,5496627,6.3
TXNIP,5496628,6.5
TXNIP,5496653,5.1
TXNIP,5496659,6.9
TXNIP,5496700,0
TXNIP,5496715,5.2
TXNIP,5496779,0
TXNIP,5496862,5.7
TXNIP,5496910,6.1
TXNIP,5496989,7
TXNIP,5497016,0
TXNIP,5497045,0
TXNIP,5497056,7
TXNIP,5702546,7.5
TXNIP,5702627,0
TXNIP,5726921,6.7
TXNIP,5729339,6.2
TXNIP,5742673,0
TXNIP,5743585,0
TXNIP,5745206,7
TXNIP,5745207,6.1
TXNIP,5775429,6.6
TXNIP,5795340,5.6
TXNIP,5805243,6
TXNIP,5813717,0
TXNIP,5828196,6.1
TXNIP,5911905,0
TXNIP,5951796,6.4
TXNIP,6006216,6
TXNIP,6093202,0
TXNIP,6101690,0
TXNIP,6102684,6.1
TXNIP,6102685,6.8
TXNIP,6102686,6.4
TXNIP,6102690,6.4
TXNIP,6102691,6.9
TXNIP,6102708,0
TXNIP,6102758,5.3
TXNIP,6102761,0
TXNIP,6102762,6.9
TXNIP,6102763,6.4
TXNIP,6102777,7.5
TXNIP,6102781,0
TXNIP,6102806,0
TXNIP,6102809,0
TXNIP,6102810,5.5
TXNIP,6102812,6.3
TXNIP,6102820,6.1
TXNIP,6102821,6
TXNIP,6102822,6.9
TXNIP,6102824,6.3
TXNIP,6105620,7.9
TXNIP,6120722,0
TXNIP,6258971,6
TXNIP,6313595,0
TXNIP,6314185,7.2
TXNIP,6323178,0
TXNIP,6323182,0
TXNIP,6323185,6.4
TXNIP,6323197,5.3
TXNIP,6323220,5.3
TXNIP,6323244,5.2
TXNIP,6323250,7.3
TXNIP,6323266,0
TXNIP,6323289,6.2
TXNIP,6323374,0
TXNIP,6323390,6.2
TXNIP,6323416,6.3
TXNIP,6323452,5.2
TXNIP,6323454,6.9
TXNIP,6323491,5.9
TXNIP,6323520,5.8
TXNIP,6323526,5
TXNIP,6323527,0
TXNIP,6323528,0
TXNIP,6324616,0
TXNIP,6324617,0
TXNIP,6328657,5.4
TXNIP,6335986,0
TXNIP,6336480,5
TXNIP,6337614,6.4
TXNIP,6365297,6.1
TXNIP,6381821,5.3
TXNIP,6398414,0
TXNIP,6398417,6.1
TXNIP,6398761,6.6
TXNIP,6410758,5.1
TXNIP,6419228,0
TXNIP,6419718,6
TXNIP,6419721,0
TXNIP,6419722,0
TXNIP,6419725,6.1
TXNIP,6419766,6.7
TXNIP,6419789,6.6
TXNIP,6420118,6.4
TXNIP,6420119,0
TXNIP,6420120,0
TXNIP,6420121,0
TXNIP,6420129,5.3
TXNIP,6420130,5.1
TXNIP,6420149,0
TXNIP,6420159,6
TXNIP,6421776,5.3
TXNIP,6425761,6
TXNIP,6433083,0
TXNIP,6433090,5.2
TXNIP,6433095,5.7
TXNIP,6433099,6.7
TXNIP,6433106,0
TXNIP,6433107,6.1
TXNIP,6433109,6.3
TXNIP,6433114,5.8
TXNIP,6433122,7.8
TXNIP,6433427,0
TXNIP,6434217,6.4
TXNIP,6434395,0
TXNIP,6435415,5
TXNIP,6435808,0
TXNIP,6436055,5.1
TXNIP,6436061,5.5
TXNIP,6436090,6.7
TXNIP,6436135,5.6
TXNIP,6436140,5.7
TXNIP,6436171,5.2
TXNIP,6436219,5.7
TXNIP,6436223,5.7
TXNIP,6436550,6.2
TXNIP,6436657,0
TXNIP,6437380,5
TXNIP,6437836,6.1
TXNIP,6438378,0
TXNIP,6438583,7.1
TXNIP,6438744,6.2
TXNIP,6439522,5.9
TXNIP,6440180,5.2
TXNIP,6440764,5.1
TXNIP,6441454,0
TXNIP,6441712,5.1
TXNIP,6442842,6.3
TXNIP,6443013,0
TXNIP,6444692,6.8
TXNIP,6445230,6.3
TXNIP,6445539,6.2
TXNIP,6445540,5.3
TXNIP,6445562,5.9
TXNIP,6446788,0
TXNIP,6449876,6.3
TXNIP,6449989,0
TXNIP,6450546,6.6
TXNIP,6450551,6
TXNIP,6450806,7.8
TXNIP,6450807,6.4
TXNIP,6450813,6.2
TXNIP,6450818,5.4
TXNIP,6450821,6
TXNIP,6451047,6
TXNIP,6451149,6.5
TXNIP,6451164,6.2
TXNIP,6452099,6.3
TXNIP,6453585,0
TXNIP,6454902,0
TXNIP,6456014,6.2
TXNIP,6458152,6.5
TXNIP,6470990,6.7
TXNIP,6473881,5.4
TXNIP,6477182,6
TXNIP,6479523,5.8
TXNIP,6480442,0
TXNIP,6480466,6.9
TXNIP,6483431,5
TXNIP,6505368,0
TXNIP,6505803,0
TXNIP,6533629,0
TXNIP,6540253,0
TXNIP,6540255,6.3
TXNIP,6540261,5.7
TXNIP,6540267,6.4
TXNIP,6540268,6.5
TXNIP,6540273,0
TXNIP,6540277,6.3
TXNIP,6540289,5.8
TXNIP,6540299,5.9
TXNIP,6540428,6.2
TXNIP,6540478,6.4
TXNIP,6541406,6.7
TXNIP,6575388,0
TXNIP,6603746,5.3
TXNIP,6603820,6
TXNIP,6603901,5.2
TXNIP,6604200,0
TXNIP,6604229,5.4
TXNIP,6604413,0
TXNIP,6604889,5.6
TXNIP,6604901,0
TXNIP,6610318,0
TXNIP,6710104,5.3
TXNIP,6713928,5
TXNIP,6714002,5.3
TXNIP,6789253,0
TXNIP,6842999,5.3
TXNIP,6851740,6
TXNIP,6852124,0
TXNIP,6852125,0
TXNIP,6852128,5.9
TXNIP,6852129,0
TXNIP,6852140,7
TXNIP,6852141,5.9
TXNIP,6852147,5.5
TXNIP,6852154,5.4
TXNIP,6852165,6.3
TXNIP,6852167,5
TXNIP,6852168,6.6
TXNIP,6852189,0
TXNIP,6852193,5.3
TXNIP,6852201,6
TXNIP,6852206,5.6
TXNIP,6852209,5.5
TXNIP,6852220,5.6
TXNIP,6857384,0
TXNIP,6857417,0
TXNIP,6857487,0
TXNIP,6857549,0
TXNIP,6857686,7.3
TXNIP,6857690,6.9
TXNIP,6857699,5.9
TXNIP,6857710,5.5
TXNIP,6857711,0
TXNIP,6857724,6.3
TXNIP,6857727,5.1
TXNIP,6861563,5.4
TXNIP,6870646,5.4
TXNIP,6914273,6.1
TXNIP,6914564,5.1
TXNIP,6914568,6.5
TXNIP,6914573,7.2
TXNIP,6914579,5
TXNIP,6914595,5.4
TXNIP,6914609,5.3
TXNIP,6914612,0
TXNIP,6914613,7
TXNIP,6914614,7
TXNIP,6914621,6.8
TXNIP,6914624,5.7
TXNIP,6914625,5
TXNIP,6914626,6.6
TXNIP,6914627,5.2
TXNIP,6914629,5.2
TXNIP,6914633,6.3
TXNIP,6914643,6.4
TXNIP,6914644,5
TXNIP,6914647,5.3
TXNIP,6914648,5.8
TXNIP,6914657,6.6
TXNIP,6914659,5
TXNIP,6914661,5.7
TXNIP,6914666,5.8
TXNIP,6915835,6.5
TXNIP,6915836,0
TXNIP,6915944,5.1
TXNIP,6916249,5.8
TXNIP,6916258,5
TXNIP,6917655,0
TXNIP,6917698,5.4
TXNIP,6917715,6.8
TXNIP,6917779,0
TXNIP,6917864,5.9
TXNIP,6918097,0
TXNIP,6918107,7.1
TXNIP,6918140,5.5
TXNIP,6918141,5.6
TXNIP,6918151,7.3
TXNIP,6918155,6.7
TXNIP,6918191,6.4
TXNIP,6918218,5.1
TXNIP,6918236,0
TXNIP,6918248,7
TXNIP,6918293,0
TXNIP,6918296,7.7
TXNIP,6918305,6.2
TXNIP,6918314,7.1
TXNIP,6918324,6.7
TXNIP,6918331,6.2
TXNIP,6918336,6.4
TXNIP,6918339,7.3
TXNIP,6918365,6.7
TXNIP,6918388,7.5
TXNIP,6918405,0
TXNIP,6918446,6.6
TXNIP,6918454,5.9
TXNIP,6918456,5.6
TXNIP,6918474,0
TXNIP,6918483,5.8
TXNIP,6918485,6.5
TXNIP,6918493,5.5
TXNIP,6918502,5.7
TXNIP,6918508,6
TXNIP,6918523,5.6
TXNIP,6918525,5.4
TXNIP,6918532,5.3
TXNIP,6918537,5.8
TXNIP,6918540,5.2
TXNIP,6918546,0
TXNIP,6918548,6.5
TXNIP,6918554,7.2
TXNIP,6918558,5.3
TXNIP,6918602,6.6
TXNIP,6918612,5.4
TXNIP,6918638,6.2
TXNIP,6918653,5.1
TXNIP,6918710,5.7
TXNIP,6918726,0
TXNIP,6918736,5
TXNIP,6918835,5
TXNIP,6918837,6.9
TXNIP,6918848,6.2
TXNIP,6918852,6.4
TXNIP,6918881,0
TXNIP,6918961,0
TXNIP,6918986,0
TXNIP,6919009,6.3
TXNIP,6919011,0
TXNIP,6919051,6
TXNIP,6919078,0
TXNIP,6920201,0
TXNIP,6920596,6.7
TXNIP,6921791,5.9
TXNIP,6923517,5.5
TXNIP,6923772,5
TXNIP,6926437,0
TXNIP,6926992,5
TXNIP,6950298,0
TXNIP,6950455,0
TXNIP,6950479,0
TXNIP,6950514,0
TXNIP,6950578,0
TXNIP,6951122,0
TXNIP,6951149,5
TXNIP,6956329,6.6
TXNIP,6956357,6.3
TXNIP,6957673,6.3
TXNIP,6971018,0
TXNIP,6971019,0
TXNIP,6971044,5.2
TXNIP,6971050,0
TXNIP,6971051,0
TXNIP,6971091,0
TXNIP,6971145,0
TXNIP,6971251,0
TXNIP,6971294,0
TXNIP,6971307,0
TXNIP,6973609,0
TXNIP,6989215,0
TXNIP,6991971,0
TXNIP,6992039,0
TXNIP,6992066,5.2
TXNIP,6992086,0
TXNIP,6992098,0
TXNIP,6992099,0
TXNIP,6992103,0
TXNIP,6992107,0
TXNIP,6992140,5.3
TXNIP,6993635,5.3
TXNIP,6994741,0
TXNIP,6995013,0
TXNIP,6999776,0
TXNIP,7000164,0
TXNIP,7006471,0
TXNIP,7006709,6.4
TXNIP,7013169,6.3
TXNIP,7020127,6.2
TXNIP,7023019,5.7
TXNIP,7045767,0
TXNIP,7047041,0
TXNIP,7048523,0
TXNIP,7048703,5.2
TXNIP,7057884,0
TXNIP,7058174,0
TXNIP,7060565,0
TXNIP,7061800,6.8
TXNIP,7068808,0
TXNIP,7074810,5.8
TXNIP,7092657,7.2
TXNIP,7100107,5.2
TXNIP,7127816,0
TXNIP,7167925,0
TXNIP,7191874,0
TXNIP,7297549,6.6
TXNIP,7311726,0
TXNIP,7311735,0
TXNIP,7408451,0
TXNIP,9543420,5.1
TXNIP,9543424,0
TXNIP,9543425,0
TXNIP,9543426,0
TXNIP,9543427,0
TXNIP,9543429,0
TXNIP,9543437,6.5
TXNIP,9543443,5.1
TXNIP,9543472,5.7
TXNIP,9543486,6.6
TXNIP,9543487,6.3
TXNIP,9543494,6.2
TXNIP,9543495,6.6
TXNIP,9543496,6
TXNIP,9543498,5.3
TXNIP,9543517,6.4
TXNIP,9543521,5.7
TXNIP,9543528,0
TXNIP,9547261,6.6
TXNIP,9547481,6.2
TXNIP,9547890,6.2
TXNIP,9547900,6.5
TXNIP,9547901,6.3
TXNIP,9547909,5.3
TXNIP,9547915,7
TXNIP,9547919,5.7
TXNIP,9547923,7.3
TXNIP,9547935,6.3
TXNIP,9547939,6.6
TXNIP,9547940,6.3
TXNIP,9547943,5.1
TXNIP,9547945,6.2
TXNIP,9547958,5.1
TXNIP,9547959,5.1
TXNIP,9547984,5.6
TXNIP,9547998,0
TXNIP,9548634,0
TXNIP,9549180,7.7
TXNIP,9549213,0
TXNIP,9549217,6.7
TXNIP,9549223,6.6
TXNIP,9549225,6.9
TXNIP,9549257,5.8
TXNIP,9549258,5.9
TXNIP,9549259,6
TXNIP,9549264,0
TXNIP,9549303,7.1
TXNIP,9554696,5.6
TXNIP,9554809,0
TXNIP,9562794,6.7
TXNIP,9568512,5.1
TXNIP,9568614,6.1
TXNIP,9568617,0
TXNIP,9570438,6.1
TXNIP,9570757,5.5
TXNIP,9571044,6.3
TXNIP,9571062,0
TXNIP,9571080,6.1
TXNIP,9571107,6.1
TXNIP,9571836,0
TXNIP,9574101,5.1
TXNIP,9574768,5.2
TXNIP,9576412,6.3
TXNIP,9576891,5.1
TXNIP,9576912,5.2
TXNIP,9577124,5.8
TXNIP,9577221,6.2
TXNIP,9577379,0
TXNIP,9578005,6.3
TXNIP,9578243,5.5
TXNIP,9584748,0
TXNIP,9600398,0
TXNIP,9600404,0
TXNIP,9600408,0
TXNIP,9600414,5.2
TXNIP,9600418,0
TXNIP,9600421,5.2
TXNIP,9600423,6.1
TXNIP,9604654,5.8
TXNIP,9614919,6
TXNIP,9675990,5.9
TXNIP,9690109,5.3
TXNIP,9793926,0
TXNIP,9794203,5.8
TXNIP,9794392,5.5
TXNIP,9794485,0
TXNIP,9795056,5.5
TXNIP,9795739,6.2
TXNIP,9796068,0
TXNIP,9796181,6.3
TXNIP,9796590,7.4
TXNIP,9797017,0
TXNIP,9797857,6
TXNIP,9797919,6.3
TXNIP,9799284,7.2
TXNIP,9799487,0
TXNIP,9799888,5.7
TXNIP,9800765,7.4
TXNIP,9801640,6.9
TXNIP,9802884,6.3
TXNIP,9803828,0
TXNIP,9803963,7
TXNIP,9804302,6.4
TXNIP,9804938,6.3
TXNIP,9804992,7.3
TXNIP,9805950,7.2
TXNIP,9806190,0
TXNIP,9807507,0
TXNIP,9808372,0
TXNIP,9808844,6.7
TXNIP,9808998,0
TXNIP,9809715,6.5
TXNIP,9810927,6.7
TXNIP,9811611,6
TXNIP,9811704,0
TXNIP,9811834,6.2
TXNIP,9811837,0
TXNIP,9812416,6.6
TXNIP,9815453,0
TXNIP,9815689,0
TXNIP,9817372,5.9
TXNIP,9817381,0
TXNIP,9817550,6.2
TXNIP,9818024,6.8
TXNIP,9818306,7.5
TXNIP,9818479,5.5
TXNIP,9818878,5.8
TXNIP,9819382,5.8
TXNIP,9819610,5.6
TXNIP,9820008,6.7
TXNIP,9820034,5.3
TXNIP,9820073,5
TXNIP,9820838,6.6
TXNIP,9820882,6.1
TXNIP,9821178,5.9
TXNIP,9821217,5.6
TXNIP,9821754,0
TXNIP,9822610,5.8
TXNIP,9822750,0
TXNIP,9823294,6
TXNIP,9823454,6.6
TXNIP,9823820,6.2
TXNIP,9823886,6.8
TXNIP,9824131,5.5
TXNIP,9824145,5.1
TXNIP,9824562,6.7
TXNIP,9824580,7.5
TXNIP,9825434,6.2
TXNIP,9825701,7.2
TXNIP,9826451,6.5
TXNIP,9826528,5.4
TXNIP,9826744,6.6
TXNIP,9827461,6.9
TXNIP,9827968,6.1
TXNIP,9828911,5.6
TXNIP,9829253,5.8
TXNIP,9829419,5.2
TXNIP,9829526,6.2
TXNIP,9831415,0
TXNIP,9831643,5.6
TXNIP,9831652,6.6
TXNIP,9832383,6.4
TXNIP,9832447,7.6
TXNIP,9832687,6.4
TXNIP,9832912,5.6
TXNIP,9833332,5.8
TXNIP,9834298,0
TXNIP,9834479,5.1
TXNIP,9835049,0
TXNIP,9835303,7.1
TXNIP,9836181,6.8
TXNIP,9837243,0
TXNIP,9837656,0
TXNIP,9838022,0
TXNIP,9838389,5.9
TXNIP,9838712,5.5
TXNIP,9838899,7.1
TXNIP,9840777,0
TXNIP,9841834,6.1
TXNIP,9841854,6
TXNIP,9842127,8.1
TXNIP,9842252,5.6
TXNIP,9842606,5
TXNIP,9842945,8.5
TXNIP,9843750,5.9
TXNIP,9844338,5.9
TXNIP,9844981,6.6
TXNIP,9845059,6.7
TXNIP,9846332,5.9
TXNIP,9846537,7.1
TXNIP,9848499,5.8
TXNIP,9848818,6.8
TXNIP,9849616,6
TXNIP,9849699,6.7
TXNIP,9849735,0
TXNIP,9850038,6.2
TXNIP,9851775,6.6
TXNIP,9852175,5.2
TXNIP,9852519,6.3
TXNIP,9852585,5.6
TXNIP,9852981,5.3
TXNIP,9853053,6.2
TXNIP,9854489,5.1
TXNIP,9859093,0
TXNIP,9859632,0
TXNIP,9860102,5.3
TXNIP,9861547,5.2
TXNIP,9862248,6.3
TXNIP,9862773,0
TXNIP,9862937,5.2
TXNIP,9863341,5.8
TXNIP,9863447,5.7
TXNIP,9863672,5.9
TXNIP,9863791,5.9
TXNIP,9863827,6.8
TXNIP,9864881,6.4
TXNIP,9865375,6.6
TXNIP,9865442,5.4
TXNIP,9865515,7.1
TXNIP,9865528,5.5
TXNIP,9865587,6.1
TXNIP,9865808,6.5
TXNIP,9866696,5.3
TXNIP,9867361,7
TXNIP,9867609,6.8
TXNIP,9867642,5.7
TXNIP,9867758,7.1
TXNIP,9867812,5.5
TXNIP,9867869,0
TXNIP,9868037,7.4
TXNIP,9868491,5.3
TXNIP,9868980,6.1
TXNIP,9869229,5.5
TXNIP,9869929,6.3
TXNIP,9870520,6.2
TXNIP,9870652,6.1
TXNIP,9870843,5.1
TXNIP,9871074,6
TXNIP,9871419,5.4
TXNIP,9871420,5.6
TXNIP,9872780,7.3
TXNIP,9873754,0
TXNIP,9874913,6.9
TXNIP,9875401,6.4
TXNIP,9875516,0
TXNIP,9878109,0
TXNIP,9878913,6.1
TXNIP,9881504,5.7
TXNIP,9882105,0
TXNIP,9882189,5.2
TXNIP,9882812,5.6
TXNIP,9882972,5.6
TXNIP,9883933,0
TXNIP,9884318,5.3
TXNIP,9884366,5.4
TXNIP,9884642,6.4
TXNIP,9884876,5.5
