,0,1,2,3
107641,1.0340693015956651e-07,1.7556894373112862e-11,8.559588722234035e-15,2.0111555392779433e-18
107689,5.6163838105446073e-08,1.2832585167706297e-11,4.9786887682512254e-15,1.3422186405356358e-18
107706,7.737703909851284e-08,1.495390526700712e-11,6.586592636456148e-15,1.6425862131835236e-18
107715,1.0071582352007166e-07,1.7287783709163348e-11,8.355610040430082e-15,1.9730509095566627e-18
107751,9.3797072082624e-08,1.6595908565418496e-11,7.831187196226232e-15,1.8750850921533664e-18
107765,7.40582722614229e-08,1.4622028583298078e-11,6.335038991309129e-15,1.5955942509912235e-18
107778,8.052249566171478e-08,1.5268450923327356e-11,6.825009826625151e-15,1.68712419465411e-18
107782,7.575133742670672e-08,1.4791335099826502e-11,6.463368800152234e-15,1.6195671475945536e-18
107805,9.788032507922359e-08,1.7004233865078503e-11,8.140686846479694e-15,1.9329017692074456e-18
107807,7.081144157647991e-08,1.4297345514803771e-11,6.0889379139918794e-15,1.5496208662127288e-18
107841,7.941326842959734e-08,1.5157528200115596e-11,6.7409333707509126e-15,1.6714181307113842e-18
107930,8.471420153469999e-08,1.5687621510625936e-11,7.142729914685978e-15,1.7464765063932764e-18
107970,9.246360387555194e-08,1.646256174471127e-11,7.730113874524981e-15,1.8562038960201938e-18
107971,7.935047279477257e-08,1.515124863663312e-11,6.73617362967391e-15,1.6705289781308087e-18
107984,7.098453150209496e-08,1.4314654507365278e-11,6.10205766716046e-15,1.5520717269208293e-18
107985,7.96365694423167e-08,1.517985830138753e-11,6.757858989955856e-15,1.6745799535396524e-18
107992,7.656166674394996e-08,1.487236803155082e-11,6.5247895939374234e-15,1.6310409770343451e-18
107994,7.398866054668768e-08,1.461506741182456e-11,6.329762609614917e-15,1.5946085863671162e-18
108000,9.178011652183213e-08,1.639421300933929e-11,7.678307362142547e-15,1.8465260808974295e-18
108018,5.8709544597881284e-08,1.3087155816949829e-11,5.171646508002548e-15,1.3782644819934527e-18
108059,8.046821990694693e-08,1.5263023347850574e-11,6.820895869657048e-15,1.6863556790152574e-18
108092,1.0138860291590363e-07,1.7355061648746546e-11,8.406604918259377e-15,1.9825771057266863e-18
108143,8.854195455657272e-08,1.6070396812813275e-11,7.432863350579595e-15,1.8006754405501087e-18
108144,8.239481771222751e-08,1.5455683128378686e-11,6.9669268276726264e-15,1.7136352728130847e-18
108189,7.719313859129524e-08,1.4935515216285365e-11,6.572653470131484e-15,1.6399822804258094e-18
108223,6.304202625835285e-08,1.3520403982995132e-11,5.50003702403383e-15,1.439610103539237e-18
108714,8.44407967776841e-08,1.5660281034924342e-11,7.122006565742263e-15,1.7426052413615482e-18
110634,8.39377066501331e-08,1.5609972022169247e-11,7.0838736803558605e-15,1.73548175441182e-18
110635,8.863957339537804e-08,1.6080158696693813e-11,7.440262597330541e-15,1.8020576710614934e-18
111037,8.912079953819112e-08,1.6128281310975136e-11,7.476738251182374e-15,1.808871575689048e-18
111332,8.088163742705486e-08,1.5304365099861377e-11,6.852231811365439e-15,1.6922094498368259e-18
111509,5.740955672991108e-08,1.2957157030152811e-11,5.073110906410983e-15,1.3598573495431154e-18
113918,8.053318088979128e-08,1.526951944613501e-11,6.8258197383194086e-15,1.6872754917648848e-18
114683,8.339338602204073e-08,1.555553995936001e-11,7.042615633362294e-15,1.727774465641201e-18
114705,8.598161645005107e-08,1.5814363002161074e-11,7.238796573635072e-15,1.7644224232677357e-18
114743,9.830871091720189e-08,1.7047072448876337e-11,8.173157346627056e-15,1.9389674833989376e-18
114811,8.862130040790734e-08,1.6078331397946744e-11,7.438877553779244e-15,1.8017989353387044e-18
114829,1.0601405912052629e-07,1.781760726920884e-11,8.75720212073142e-15,2.048071090016452e-18
114840,9.84437470572859e-08,1.7060576062884742e-11,8.183392724685283e-15,1.940879522870498e-18
114881,9.403993308795313e-08,1.662019466595141e-11,7.849595410527953e-15,1.8785238740083793e-18
114947,8.220727273368531e-08,1.5436928630524456e-11,6.952711420174258e-15,1.7109797362919539e-18
114948,9.278569944263836e-08,1.6494771301419924e-11,7.754527856574219e-15,1.860764596862951e-18
115069,7.265161118225964e-08,1.4481362475381768e-11,6.228417845769351e-15,1.5756766829624366e-18
115163,7.477024866482555e-08,1.469322622363836e-11,6.389004897420101e-15,1.605675455810012e-18
115212,8.02976944317468e-08,1.524597080033056e-11,6.807970494967383e-15,1.6839411295525252e-18
115237,9.295447427586517e-08,1.6511648784742597e-11,7.767320537287075e-15,1.8631543581722934e-18
115244,7.003452908427004e-08,1.4219654265583066e-11,6.0300500261201646e-15,1.5386202011305963e-18
115254,7.747392322812766e-08,1.4963593679968596e-11,6.593936194216556e-15,1.6439580406059905e-18
115260,7.736133620418827e-08,1.495233497757466e-11,6.585402399087688e-15,1.6423638686041567e-18
115348,8.620701022403838e-08,1.5836902379559804e-11,7.255880818543836e-15,1.7676138784755032e-18
115355,9.342198119039584e-08,1.6558399476195667e-11,7.802756310348111e-15,1.869774005869968e-18
115358,8.002730343865915e-08,1.5218931701021782e-11,6.787475581264509e-15,1.680112537805039e-18
115368,8.79374493777824e-08,1.6009946294934226e-11,7.387043475698497e-15,1.792115970752683e-18
117765,6.674075126775876e-08,1.3890276483933711e-11,5.780390481863129e-15,1.4919820700956957e-18
118458,6.714113667916418e-08,1.3930315025074035e-11,5.8107386246059566e-15,1.4976513132328563e-18
119031,8.037109277323797e-08,1.5253310634479674e-11,6.813533892836587e-15,1.6849804107848745e-18
119032,1.0489159272939145e-07,1.7705360630095357e-11,8.672122172031988e-15,2.0321775666677037e-18
119034,7.603359557423579e-08,1.4819560914579396e-11,6.4847632124049595e-15,1.6235637718975686e-18
119055,7.970357400065944e-08,1.5186558757221798e-11,6.762937756172335e-15,1.6755287022246052e-18
119138,6.225822462151326e-08,1.3442023819311602e-11,5.440626957434816e-15,1.4285118918562715e-18
119171,8.785977317142854e-08,1.6002178674298836e-11,7.381155827120373e-15,1.791016117243413e-18
119182,7.546296451092912e-08,1.4762497808248736e-11,6.441510904829542e-15,1.615483941445794e-18
119184,5.8678740121198426e-08,1.3084075369281542e-11,5.16931161110355e-15,1.3778283070903361e-18
119192,8.211782011680917e-08,1.5427983368836834e-11,6.9459311511925205e-15,1.709713135112483e-18
119193,1.0158140746008807e-07,1.7374342103164996e-11,8.421218986758702e-15,1.9853071148823642e-18
119202,8.147120597021204e-08,1.5363321954177103e-11,6.896919529236348e-15,1.7005574248678481e-18
119205,9.165285236416012e-08,1.6381486593572087e-11,7.668661079553126e-15,1.8447240885372187e-18
119339,6.19469362990982e-08,1.3410894987070264e-11,5.417032135611346e-15,1.4241042158139926e-18
119373,9.725581712830574e-08,1.6941783069986702e-11,8.093350814999275e-15,1.9240590708622804e-18
119396,8.756001686660967e-08,1.5972203043816952e-11,7.358435101370583e-15,1.786771728398277e-18
119404,9.868870728149782e-08,1.7085072085305942e-11,8.201960054160761e-15,1.9443480285413802e-18
119432,2.2715512619371488e-08,9.487752619098163e-12,2.4433952049755066e-15,8.686082533667044e-19
119570,7.848994166181955e-08,1.5065195523337797e-11,6.670947672599254e-15,1.658344317848834e-18
119584,8.040656239237881e-08,1.5256857596393763e-11,6.8162223950498605e-15,1.6854826416083884e-18
119590,6.992524551095958e-08,1.4208725908252078e-11,6.021766623708898e-15,1.5370728042216536e-18
119607,8.50956211949351e-08,1.5725763476649455e-11,7.171640504243094e-15,1.751877204644461e-18
119828,9.189443379085898e-08,1.6405644736241986e-11,7.686972305218863e-15,1.8481447522436656e-18
119871,8.809684850254208e-08,1.6025886207410206e-11,7.39912550279918e-15,1.7943729770480572e-18
120231,8.048003131764143e-08,1.5264204488920024e-11,6.821791142980056e-15,1.6865229222691643e-18
120508,9.767642614092309e-08,1.6983843971248444e-11,8.125231852595265e-15,1.930014669368861e-18
121026,9.093456499210085e-08,1.6309657856366145e-11,7.614216818906273e-15,1.8345535237799145e-18
121098,9.392627624821023e-08,1.660882898197712e-11,7.840980526224033e-15,1.8769145539873395e-18
121396,7.3261387618867e-08,1.4542340119042513e-11,6.274637267886948e-15,1.5843107909493461e-18
121515,8.226517063813773e-08,1.54427184209697e-11,6.957099926395486e-15,1.7117995396317468e-18
121750,9.337692119448395e-08,1.6553893476604478e-11,7.799340883239689e-15,1.869135980444195e-18
121891,9.75349980038303e-08,1.6969701157539164e-11,8.114511978268922e-15,1.928012122640684e-18
121892,9.850722194973285e-08,1.7066923552129443e-11,8.188203951672337e-15,1.9417782933754616e-18
121904,7.17657478123154e-08,1.4392776138387332e-11,6.161271772920469e-15,1.5631333317626082e-18
121938,1.0083305495091226e-07,1.729950685224741e-11,8.364495869173514e-15,1.9747108438745068e-18
121942,6.987540365937242e-08,1.420374172309339e-11,6.017988744736673e-15,1.5363670702787954e-18
121945,8.045058405178002e-08,1.5261259762333886e-11,6.819559119029392e-15,1.686105964744893e-18
121947,6.62714674745372e-08,1.3843348104611811e-11,5.744820026152489e-15,1.4853372627467878e-18
121966,6.82736022927587e-08,1.404356158643288e-11,5.896576487609187e-15,1.5136864202199087e-18
121976,6.51155442699946e-08,1.372775578415818e-11,5.657204140528514e-15,1.4689700088265362e-18
122077,8.354687437699878e-08,1.5570888794855822e-11,7.0542496399293755e-15,1.7299477785996584e-18
122195,4.966039198850812e-08,1.2182240556012455e-11,4.485744955974412e-15,1.2501333241972378e-18
122262,8.619316073536426e-08,1.5835517430692392e-11,7.25483106436392e-15,1.767417777128194e-18
122335,8.691693008306511e-08,1.590789436546249e-11,7.309690844094478e-15,1.777665963726602e-18
122336,5.4006486597144943e-08,1.261685001687617e-11,4.815167297049453e-15,1.3116716978035906e-18
122357,6.262444302492969e-08,1.3478645659653044e-11,5.468385332403873e-15,1.4336973484466675e-18
122553,9.984554899527182e-08,1.7200756256683362e-11,8.289645560327e-15,1.9607282880608504e-18
122623,7.889508329895155e-08,1.5105709687051006e-11,6.701656324524541e-15,1.6640809065967575e-18
122671,7.273769640345212e-08,1.448997099750102e-11,6.234942875169502e-15,1.576895603621274e-18
123600,8.911910465761138e-08,1.6128111822917164e-11,7.476609783769974e-15,1.8088475770871478e-18
123606,9.698584796881321e-08,1.6914786154037447e-11,8.072887875154074e-15,1.9202364520527332e-18
123618,8.132583538731982e-08,1.5348784895887885e-11,6.8859008280684914e-15,1.6984990552171697e-18
123619,7.615587255057725e-08,1.4831788612213545e-11,6.4940314799953466e-15,1.6252951484393039e-18
123628,6.777106408396753e-08,1.3993307765554031e-11,5.8584854361880445e-15,1.5065707481444714e-18
123630,6.051419549485066e-08,1.3267620906646294e-11,5.308434216700785e-15,1.4038173728361272e-18
123631,8.779388529274154e-08,1.599558988643014e-11,7.376161702233537e-15,1.7900831801447324e-18
123648,8.071139518757062e-08,1.528734087591295e-11,6.839327905185093e-15,1.6897989108402416e-18
123683,8.012845105857063e-08,1.5229046463012936e-11,6.795142300180198e-15,1.6815447339682648e-18
123723,1.064863506882128e-07,1.786483642597751e-11,8.79300055769782e-15,2.054758485842043e-18
123831,7.823371332881944e-08,1.5039572690037782e-11,6.651526250631375e-15,1.6547162617882593e-18
123865,6.020054185253482e-08,1.3236255542414878e-11,5.284660109958493e-15,1.399376205129984e-18
123868,6.289961790529735e-08,1.350616314768966e-11,5.489242851960654e-15,1.4375936774776569e-18
123879,9.166759576111364e-08,1.6382960933267436e-11,7.6697785895885e-15,1.844932847147339e-18
123895,7.212339029056338e-08,1.4428540386212132e-11,6.188380115711305e-15,1.5681973578425259e-18
123912,6.098509438837924e-08,1.3314710795998893e-11,5.3441270926926466e-15,1.4104850491409714e-18
123913,7.218611187420187e-08,1.443481254457598e-11,6.193134243906551e-15,1.5690854618979362e-18
123920,9.35017190920666e-08,1.656637326636275e-11,7.808800229914101e-15,1.870903051881496e-18
123926,7.004738110715413e-08,1.4220939467871471e-11,6.031024175062435e-15,1.538802178896166e-18
123935,7.583691194437941e-08,1.479989255159376e-11,6.469855119592239e-15,1.6207788369648815e-18
123938,7.401817467156212e-08,1.4618018824312002e-11,6.3319997012998515e-15,1.5950264905792287e-18
123964,8.60839611067997e-08,1.5824597467835933e-11,7.246554024739714e-15,1.7658715688319158e-18
123966,5.548197499353892e-08,1.2764398856515577e-11,4.927005369051678e-15,1.332563823807635e-18
123979,8.87572985166485e-08,1.6091931208820863e-11,7.449185846487427e-15,1.8037245957715995e-18
123982,9.151015902589111e-08,1.6367217259745188e-11,7.657845306363328e-15,1.8427036272375298e-18
123991,5.575105674638595e-08,1.279130703180028e-11,4.9474010458478784e-15,1.3363738774140271e-18
124075,9.569772958959834e-08,1.6785974316115928e-11,7.975251949047087e-15,1.901997385210558e-18
124087,9.749643341216599e-08,1.6965844698372735e-11,8.111588885420594e-15,1.9274660686626835e-18
124088,7.861540357107952e-08,1.5077741714263796e-11,6.6804573495819015e-15,1.6601207913361029e-18
124093,8.007663779241899e-08,1.5223865136397768e-11,6.7912149932595205e-15,1.6808110858502815e-18
124246,7.912370550640776e-08,1.512857190779664e-11,6.718985276050885e-15,1.667318074694569e-18
124434,7.178841826971982e-08,1.4395043184127774e-11,6.162990132925004e-15,1.5634543333061105e-18
124653,8.219546900834275e-08,1.54357482579902e-11,6.95181672938036e-15,1.7108126018585169e-18
124716,8.096449572457997e-08,1.531265092961389e-11,6.8585122485869315e-15,1.6933826789835989e-18
124823,6.104865763258867e-08,1.3321067120419806e-11,5.34894501650684e-15,1.411385070659601e-18
124886,7.611434982364204e-08,1.4827636339520025e-11,6.49088416840953e-15,1.6247072088490763e-18
124969,9.86787125114281e-08,1.708407260829897e-11,8.201202477335736e-15,1.9442065079464443e-18
124992,7.405140762165787e-08,1.4621342119321572e-11,6.3345186699848914e-15,1.5954970513661407e-18
125017,8.053803261970386e-08,1.527000461912627e-11,6.826187486463429e-15,1.6873441896637763e-18
125098,8.788999872375734e-08,1.6005201229531718e-11,7.383446843102552e-15,1.7914440948875193e-18
125132,6.30342551620783e-08,1.3519626873367683e-11,5.499447995731874e-15,1.4395000689751201e-18
125414,6.58582750204452e-08,1.3802028859202833e-11,5.713501143845996e-15,1.4794866787395817e-18
125516,9.335433674339946e-08,1.6551635031496033e-11,7.797629042284049e-15,1.8688161967041514e-18
125564,8.555589752495391e-08,1.577179110965136e-11,7.20652821834736e-15,1.7583944711352946e-18
125766,6.8311217551962e-08,1.4047323112353186e-11,5.8994276235973905e-15,1.5142190321583464e-18
126154,8.354858259218004e-08,1.557105961637395e-11,7.054379118068888e-15,1.7299719660123796e-18
126569,7.952469888303093e-08,1.516867124545895e-11,6.749379500930454e-15,1.6729959262938582e-18
126690,7.17037979298915e-08,1.4386581150144943e-11,6.156576137612198e-15,1.5622561545833775e-18
126747,5.498255097205262e-08,1.271445645436695e-11,4.8891503646943804e-15,1.3254922469576658e-18
126941,7.785072129628027e-08,1.5001273486783856e-11,6.62249647946132e-15,1.6492932995867888e-18
127151,8.328566334656316e-08,1.554476769181225e-11,7.0344505428297116e-15,1.7262491702101624e-18
127293,9.484531449018938e-08,1.670073280617504e-11,7.910641165596366e-15,1.8899276436198245e-18
127370,7.761681401488417e-08,1.4977882758644248e-11,6.6047669334733246e-15,1.6459812976705866e-18
127504,8.665962102561073e-08,1.5882163459717044e-11,7.290187506105013e-15,1.7740226051861632e-18
127516,7.593417975020163e-08,1.4809619332175983e-11,6.477227758982443e-15,1.6221560970370997e-18
127527,7.144870867349362e-08,1.4361072224505156e-11,6.137241054602572e-15,1.5586442272378512e-18
127702,8.340342932334174e-08,1.555654428949011e-11,7.0433768887247806e-15,1.727916673412397e-18
127716,6.152795599547423e-08,1.3368996956708103e-11,5.385274549798763e-15,1.4181716789551e-18
127737,8.871238240951924e-08,1.608743959810794e-11,7.445781325763673e-15,1.8030886077339784e-18
127894,1.049321634140877e-07,1.770941769856498e-11,8.67519732136378e-15,2.0327520258493653e-18
128563,7.88872969281089e-08,1.510493104996674e-11,6.7010661384511944e-15,1.6639706557529309e-18
128564,8.126112753886686e-08,1.5342314111042584e-11,6.880996146315605e-15,1.6975828267150454e-18
128600,9.366291598284285e-08,1.658249295544038e-11,7.821018522867959e-15,1.873185513581492e-18
128814,8.26613502892278e-08,1.5482336386078714e-11,6.987129283761299e-15,1.7174092314538178e-18
128878,8.334482793700942e-08,1.5550684150856878e-11,7.0389350604595904e-15,1.7270869091456916e-18
128882,5.887880875562053e-08,1.310408223272376e-11,5.184476278203996e-15,1.3806611718760024e-18
128919,1.1871517789841783e-07,1.90877191469981e-11,9.71991293557896e-15,2.2279121342080143e-18
129211,8.538570455759445e-08,1.5754771812915403e-11,7.193628046862221e-15,1.755984629805626e-18
129228,9.516570644475017e-08,1.6732772001631104e-11,7.934926018375062e-15,1.8944642222210023e-18
129236,8.671937058985461e-08,1.5888138416141432e-11,7.294716363183343e-15,1.7748686270375867e-18
129539,9.216906609923572e-08,1.643310796707965e-11,7.707788699270782e-15,1.8520333987456715e-18
129869,7.400484505518892e-08,1.461668586267468e-11,6.330989352049155e-15,1.5948377503454628e-18
129873,9.027412720736692e-08,1.6243614077892748e-11,7.56415740217174e-15,1.8252020782177434e-18
129891,7.612373293100885e-08,1.4828574650256705e-11,6.4915953828385015e-15,1.6248400686275033e-18
130021,6.789276157302265e-08,1.4005477514459481e-11,5.8677097801927985e-15,1.5082939194563672e-18
130188,7.828962746187992e-08,1.5045164103343835e-11,6.6557643922897176e-15,1.6555079759868671e-18
130313,7.411252885775556e-08,1.462745424293134e-11,6.339151496119114e-15,1.5963624953568874e-18
130336,7.01666154253346e-08,1.4232862899689449e-11,6.040061817306398e-15,1.540490473026778e-18
130611,6.652179565982452e-08,1.3868380923140402e-11,5.763794232712578e-15,1.4888817758735194e-18
130731,8.082382097991454e-08,1.5298583455147338e-11,6.847849479390484e-15,1.6913907998889755e-18
